debs_symbol,yahoo_ticker,exchange,resolved_via,shortName,longName,sector,industry,country,city,currency,quoteType,marketCap,fullTimeEmployees,website,isin_yf
BOBL.NL,BOBL.AS,NL,ticker,Robeco US Large Cap Equities N.,Robeco Customized US Large Cap Eqs G €,,,,,EUR,MUTUALFUND,,,,
BRNL.NL,BRNL.AS,NL,ticker,BRUNEL INTERNAT,Brunel International N.V.,Industrials,Staffing & Employment Services,Netherlands,Amsterdam,EUR,EQUITY,377496608.0,9530.0,https://brunelinternational.net,
CCEP.NL,CCEP.AS,NL,ticker,Coca-Cola Europacific Partners ,Coca-Cola Europacific Partners PLC,Consumer Defensive,Beverages - Non-Alcoholic,United Kingdom,Uxbridge,EUR,EQUITY,42813419520.0,37003.0,https://www.cocacolaep.com,
CH0454664001.NL,CH0454664001.AS,NL,ticker,21Shares Bitcoin ETP - ABTC,,,,,,USD,ETF,,,,
CH0454664027.NL,CH0454664027.AS,NL,ticker,21Shares Ethereum Staking ETP,,,,,,USD,ETF,,,,
CH0454664043.NL,CH0454664043.AS,NL,ticker,21Shares Ripple XRP,S&P/ASX Resources OPIC,,,,,USD,ETF,,,,
CH0475552201.NL,CH0475552201.AS,NL,ticker,21Shares Bitcoin Cash ETP,,,,,,USD,ETF,,,,
CH0491507486.NL,CH0491507486.AS,NL,ticker,21Shares Tezos Staking ETP,,,,,,USD,ETF,,,,
CH0496454155.NL,CH0496454155.AS,NL,ticker,21Shares Binance Coin ETP,,,,,,USD,ETF,,,,
CH0514065058.NL,CH0514065058.AS,NL,ticker,21Shares Short Bitcoin ETP - SB,MSCI CN IMI/HEALTH CARE GRTR HK,,,,,USD,ETF,,,,
CH0593331561.NL,CH0593331561.AS,NL,ticker,21Shares Polkadot ETP,,,,,,USD,ETF,,,,
CH1109575535.NL,CH1109575535.AS,NL,ticker,21Shares Stellar ETP,,,,,,USD,ETF,,,,
CH1114873776.NL,CH1114873776.AS,NL,ticker,21Shares Solana Staking ETP,,,,,,USD,ETF,,,,
CMCOM.NL,CMCOM.AS,NL,ticker,CM.COM,CM.com N.V.,Technology,Software - Application,Netherlands,Breda,EUR,EQUITY,231864672.0,595.0,https://www.cm.com,
CRBN.NL,CRBN.AS,NL,ticker,CORBION,Corbion N.V.,Basic Materials,Specialty Chemicals,Netherlands,Amsterdam,EUR,EQUITY,1091450496.0,2379.0,https://www.corbion.com,
CTAC.NL,CTAC.AS,NL,ticker,CTAC,Ctac N.V.,Technology,Information Technology Services,Netherlands,'s-Hertogenbosch,EUR,EQUITY,41881108.0,329.0,https://www.ctac.nl,
CTPNV.NL,CTPNV.AS,NL,ticker,CTP NV,CTP N.V.,Real Estate,Real Estate - Development,Netherlands,Amsterdam,EUR,EQUITY,8061447168.0,924.0,https://www.ctp.eu,
DDEF.NL,DDEF.AS,NL,ticker,DDEF.AS,DD Equity A EUR Acc,,,,,EUR,MUTUALFUND,,,,
DDIF.NL,DDIF.AS,NL,ticker,DDIF.AS,DD Income A EUR Inc,,,,,EUR,MUTUALFUND,,,,
DE000A27Z304.NL,DE000A27Z304.AS,NL,ticker,ETC Group Physical Bitcoin,,,,,,USD,ETF,,,,
DE000A28M8D0.NL,DE000A28M8D0.AS,NL,ticker,VanEck Bitcoin ETN,,,,,,EUR,ETF,,,,
DE000A3GK2N1.NL,DE000A3GK2N1.AS,NL,ticker,DDA Physical Bitcoin ETP,,,,,,EUR,ETF,,,,
DE000A3GMKD7.NL,DE000A3GMKD7.AS,NL,ticker,ETC Group Physical Ethereum,,,,,,USD,ETF,,,,
DE000A3GN5J9.NL,DE000A3GN5J9.AS,NL,ticker,ETC Group Physical Litecoin,,,,,,USD,ETF,,,,
DE000A3GPSP7.NL,DE000A3GPSP7.AS,NL,ticker,VanEck Ethereum ETN,,,,,,EUR,ETF,,,,
DE000A3GTBU5.NL,DE000A3GTBU5.AS,NL,ticker,BCHetc - ETC Group Physical Bit,,,,,,USD,ETF,,,,
DGB.NL,EARTH.AS,NL,isin,GREEN EARTH GROUP N.V.,,Basic Materials,Lumber & Wood Production,Netherlands,Lelystad,EUR,EQUITY,13557463.0,41.0,https://www.green.earth,NL0009169515
DSC2.NL,CABKA.AS,NL,isin,CABKA N.V.,Cabka N.V.,Consumer Cyclical,Packaging & Containers,Netherlands,Amsterdam,EUR,EQUITY,47384000.0,423.0,https://www.cabka.com,NL00150000S7
EAS2P.NL,EAS2P.AS,NL,ticker,EASE2PAY NV,Ease2pay N.V.,Technology,Software - Infrastructure,Netherlands,Rotterdam,EUR,EQUITY,9416887.0,13.0,https://www.ease2pay.com,
EBUS.NL,EBUS.AS,NL,ticker,EBUSCO HOLDING N.V.,Ebusco Holding N.V.,Consumer Cyclical,Auto Manufacturers,Netherlands,Deurne,EUR,EQUITY,54233048.0,282.0,https://www.ebusco.com,
ECMPA.NL,ECMPA.AS,NL,ticker,EUROCOMMERCIAL PROPERTIES,Eurocommercial Properties N.V.,Real Estate,REIT - Retail,Netherlands,Amsterdam,EUR,EQUITY,1506419584.0,98.0,https://www.eurocommercialproperties.com,
ECT.NL,ECT.AS,NL,ticker,EUROCASTLE INVESTM,Eurocastle Investment Limited,Financial Services,Asset Management,Guernsey,Saint Peter Port,EUR,EQUITY,11351472.0,,https://www.eurocastleinv.com,
EFIC1.NL,AZRN.AS,NL,isin,AZERION GROUP N.V.,Azerion Group N.V.,Communication Services,Electronic Gaming & Multimedia,Netherlands,Schiphol-Rijk,EUR,EQUITY,126575040.0,912.0,https://www.azerion.com,NL00150006Z9
EJP3.NL,EJP3.AS,NL,ticker,WisdomTree Long JPY Short EUR 3,WisdomTree Long JPY Short EUR 3x Daily,,,,,EUR,ETF,,,,
EMC.NL,EMC.AS,NL,ticker,InsingerGilissen European Mid C,Insinger de Beaufort European Mid Cap N.V. Fund,,,,,EUR,MUTUALFUND,,,,
ENVI.NL,ENVI.AS,NL,ticker,ENVIPCO HOLDING N.V.,Envipco Holding N.V.,Industrials,Pollution & Treatment Controls,Netherlands,Amersfoort,EUR,EQUITY,238916704.0,597.0,https://www.envipco.com,
EUJP.NL,EUJP.AS,NL,ticker,WisdomTree Long JPY Short EUR,WisdomTree Long JPY Short EUR,,,,,EUR,ETF,,,,
EUS3.NL,EUS3.AS,NL,ticker,WisdomTree Long USD Short EUR 3,WisdomTree Long USD Short EUR 3x Daily,,,,,EUR,ETF,,,,
FAST.NL,FAST.AS,NL,ticker,FASTNED,Fastned B.V.,Consumer Cyclical,Specialty Retail,Netherlands,Amsterdam,EUR,EQUITY,624798720.0,378.0,https://fastnedcharging.com,
FFARM.NL,FFARM.AS,NL,ticker,FORFARMERS,ForFarmers N.V.,Consumer Defensive,Packaged Foods,Netherlands,Lochem,EUR,EQUITY,512617984.0,2710.0,https://www.forfarmersgroup.eu,
FLOW.NL,FLOW.AS,NL,ticker,FLOW TRADERS,Flow Traders Ltd.,Financial Services,Capital Markets,Netherlands,Amsterdam,EUR,EQUITY,1134522240.0,656.0,https://www.flowtraders.com,
FUR.NL,FUR.AS,NL,ticker,FUGRO,Fugro N.V.,Energy,Oil & Gas Equipment & Services,Netherlands,Nootdorp,EUR,EQUITY,1030956224.0,9062.0,https://www.fugro.com,
GLPG.NL,LKFT.AS,NL,isin,LAKEFRONT BIOTHERAPEUTICS,,Healthcare,Biotechnology,Belgium,Mechelen,EUR,EQUITY,1610923008.0,452.0,https://lakefrontbio.com,BE0003818359
GSSS.NL,GSSS.AS,NL,ticker,Leverage Shares -1x Short Goldm,Leverage Shares -1x Short Goldman Sachs ETP Securities,,,,,EUR,EQUITY,,,,
HAL.NL,HAL.AS,NL,ticker,HAL TRUST,HAL Trust,Financial Services,Asset Management,Netherlands,Rotterdam,EUR,EQUITY,14654792704.0,34583.0,https://www.halholding.com,
HEIA.NL,HEIA.AS,NL,ticker,HEINEKEN,Heineken N.V.,Consumer Defensive,Beverages - Brewers,Netherlands,Amsterdam,EUR,EQUITY,43512582144.0,81028.0,https://www.theheinekencompany.com,
HEIJM.NL,HEIJM.AS,NL,ticker,Koninklijke Heijmans N.V.,Koninklijke Heijmans N.V.,Industrials,Engineering & Construction,Netherlands,Rosmalen,EUR,EQUITY,2558202368.0,6361.0,https://www.heijmans.nl,
HEIO.NL,HEIO.AS,NL,ticker,HEINEKEN HOLDING,Heineken Holding N.V.,Consumer Defensive,Beverages - Brewers,Netherlands,Amsterdam,EUR,EQUITY,19890190336.0,87870.0,https://www.heinekenholding.com,
HHEVF.NL,HHEVF.AS,NL,ticker,HH EUR VALUE FUND,HOF Hoorneman European Value Fund NV,,,,,EUR,MUTUALFUND,,,,
HHGF.NL,HHGF.AS,NL,ticker,HH GLOBAL FUND,Hof Hoorneman Fund Management Mutual Fund,,,,,EUR,MUTUALFUND,,,,
HHIF.NL,HHIF.AS,NL,ticker,HOF HOORNEMAN INCOME FUND,Hof Hoorneman Income Fund NV,,,,,EUR,MUTUALFUND,,,,
HHOF.NL,HHOF.AS,NL,ticker,Hof Hoorneman Obligatie Fonds,Hof Hoorneman Obligatie Fonds,,,,,EUR,MUTUALFUND,,,,
HHPF.NL,HHPF.AS,NL,ticker,Van Lanschot Kempen Umbrella Fu,HOF Hoorneman Phoenix Fund NV,,,,,EUR,MUTUALFUND,,,,
HHREF.NL,HHREF.AS,NL,ticker,HH RE Value Fund,Hof Hoorneman Real Estate Value Fund,,,,,EUR,MUTUALFUND,,,,
HHVF.NL,HHVF.AS,NL,ticker,HOF HOORNEMAN VALUE FUND,Hof Hoorneman Value Fund,,,,,EUR,MUTUALFUND,,,,
HOLCO.NL,HOLCO.AS,NL,ticker,Holland Colours,Holland Colours N.V.,Basic Materials,Specialty Chemicals,Netherlands,Apeldoorn,EUR,EQUITY,69258256.0,421.0,https://www.hollandcolours.com,
HYDRA.NL,HYDRA.AS,NL,ticker,HYDRATEC Gewone aandelen,Hydratec Industries NV,Industrials,Farm & Heavy Construction Machinery,Netherlands,Amersfoort,EUR,EQUITY,293765632.0,964.0,https://www.hydratec.nl,
ICAWA.NL,ICAWA.AS,NL,ticker,Intereffekt Active Leverage Chi,Intereffekt Active Leverage China,,,,,EUR,MUTUALFUND,,,,
IEX.NL,HWK.AS,NL,isin,HAWICK DATA NV,,Financial Services,Asset Management,Netherlands,Bussum,EUR,EQUITY,8884315.0,,https://www.hawick.nl,NL0010556726
IJAWA.NL,IJAWA.AS,NL,ticker,Intereffekt Active Leverage Jap,Intereffekt Active Leverage Japan,,,,,EUR,MUTUALFUND,,,,
IMCD.NL,IMCD.AS,NL,ticker,IMCD,IMCD N.V.,Basic Materials,Specialty Chemicals,Netherlands,Rotterdam,EUR,EQUITY,5199611904.0,5246.0,https://www.imcdgroup.com,
INBRA.NL,INBRA.AS,NL,ticker,Intereffekt Active Leverage Bra,Intereffekt Investment Funds N.V. - Intereffekt Active Leverage Brazil,,,,,EUR,MUTUALFUND,,,,
INGA.NL,INGA.AS,NL,ticker,ING GROEP N.V.,ING Groep N.V.,Financial Services,Banks - Diversified,Netherlands,Amsterdam,EUR,EQUITY,83765977088.0,60000.0,https://www.ing.com,
INIWA.NL,INIWA.AS,NL,ticker,Intereffekt Active Leverage Ind,Intereffekt Investment Funds N.V. - Intereffekt Active Leverage India,,,,,EUR,MUTUALFUND,,,,
INPHI.NL,INPHI.AS,NL,ticker,,Koninklijke Philips N.V.,Healthcare,Medical Devices,Netherlands,Amsterdam,EUR,EQUITY,,64317.0,https://www.philips.com,
INPST.NL,INPST.AS,NL,ticker,INPOST S.A.,InPost S.A.,Industrials,Integrated Freight & Logistics,Luxembourg,Luxembourg,EUR,EQUITY,7724113408.0,12055.0,https://inpost.eu,
INTER.NL,4IT.F,NL,isin,Smithfield Foods Inc.         R,"Smithfield Foods, Inc.",Consumer Defensive,Packaged Foods,United States,Smithfield,EUR,EQUITY,9049976832.0,34500.0,https://www.smithfieldfoods.com,NL0010937058
JPE3.NL,JPE3.AS,NL,ticker,WisdomTree Short JPY Long EUR 3,WisdomTree Short JPY Long EUR 3x Daily,,,,,EUR,ETF,,,,
JPEU.NL,JPEU.AS,NL,ticker,WisdomTree Short JPY Long EUR,WisdomTree Short JPY Long EUR,,,,,EUR,ETF,,,,
KBEPF.NL,KBEPF.AS,NL,ticker,KEMPEN EUROPEAN PROPERTY FUND N,Kempen European Property Fund N.V.,,,,,EUR,MUTUALFUND,,,,
KEHDF.NL,KEHDF.AS,NL,ticker,Kempen European High Divividend,Kempen European High Dividend N.V. N,,,,,EUR,MUTUALFUND,,,,
KENDR.NL,KENDR.AS,NL,ticker,KENDRION N.V.,Kendrion N.V.,Industrials,Specialty Industrial Machinery,Netherlands,Amsterdam,EUR,EQUITY,297141344.0,1258.0,https://www.kendrion.com,
KESVC.NL,KESVC.AS,NL,ticker,KEMPEN EUROPEAN SUSTAINABLE VAL,Kempen European Sustainable Value Creation Fund N.V.,,,,,EUR,MUTUALFUND,,,,
KGHDF.NL,KGHDF.AS,NL,ticker,Kempen Global High Div.Fund NV ,Kempen Global High Dividend Fund N,,,,,EUR,MUTUALFUND,,,,
KGPFN.NL,KGPFN.AS,NL,ticker,KEMPEN GLOBAL PROPERTY FUND,Kempen Global Property Fund N.V. N,,,,,EUR,EQUITY,,,,
KGSEF.NL,KGSEF.AS,NL,ticker,Kempen Global Sustainable Equit,Kempen Global Sustainable Equity Fund N.V.,,,,,EUR,MUTUALFUND,,,,
KORAF.NL,KORAF.AS,NL,ticker,KEMPEN ORANGE FUND N.V.,Kempen Orange Fund N.V.,,,,,EUR,MUTUALFUND,,,,
KORPT.NL,KORPT.AS,NL,ticker,KEMPEN ORANJE PARTICIPATIES N.V,Kempen Oranje Participaties N.V.,,,,,EUR,MUTUALFUND,,,,
KPN.NL,KPN.AS,NL,ticker,KPN KON,Koninklijke KPN N.V.,Communication Services,Telecom Services,Netherlands,Rotterdam,EUR,EQUITY,16090516480.0,4789.0,https://www.kpn.com,
KSGHD.NL,KSGHD.AS,NL,ticker,KEMPEN SUSTAINABLE GLOBAL HIGH ,Kempen Capital Management - Kempen Sustainable Global High Dividend Fund N.V.,,,Netherlands,Amsterdam,EUR,EQUITY,,,,
LANDE.NL,LANDE.AS,NL,ticker,Evi Go Gematigd Defensief N,Evi Go Gematigd Defensief - klasse N,,,,,EUR,MUTUALFUND,,,,
LANGR.NL,LANGR.AS,NL,ticker,Evi Go Offensief N,Evi Go Offensief - klasse N,,,,,EUR,MUTUALFUND,,,,
LANNE.NL,LANNE.AS,NL,ticker,Evi Go Neutraal N,Evi Go Neutraal - klasse N,,,,,EUR,MUTUALFUND,,,,
LANOF.NL,LANOF.AS,NL,ticker,KEMPEN PROFIELFONDS 5,Kempen Profielfonds 5 Klasse N,,,,,EUR,MUTUALFUND,,,,
LBUL.NL,LBUL.AS,NL,ticker,WT 2x Daily Long Gold,WisdomTree Gold 2x Daily Leveraged,,,,,EUR,ETF,,,,
LIGHT.NL,LIGHT.AS,NL,ticker,SIGNIFY NV,Signify N.V.,Industrials,Electrical Equipment & Parts,Netherlands,Eindhoven,EUR,EQUITY,1662258816.0,25866.0,https://www.signify.com,
LSIL.NL,LSIL.AS,NL,ticker,WT 2x Daily Long Silver,WisdomTree Silver 2x Daily Leveraged,,,,,EUR,ETF,,,,
LVIDE.NL,LVIDE.AS,NL,ticker,LAVIDE HOLDING,Lavide Holding N.V.,Financial Services,Shell Companies,Netherlands,Heemstede,EUR,EQUITY,4569099.0,1.0,https://www.lavideholding.com,
MORE.NL,MORE.AS,NL,ticker,MOREFIELD GROUP N.V.,Morefield Group N.V.,Industrials,Staffing & Employment Services,Curaçao,Willemstad,EUR,EQUITY,54560000.0,1408.0,https://www.morefieldgroup.nl,
MT.NL,MT.AS,NL,ticker,ARCELORMITTAL SA,ArcelorMittal S.A.,Basic Materials,Steel,Luxembourg,Luxembourg,EUR,EQUITY,44669431808.0,125554.0,https://corporate.arcelormittal.com,
MTRK.NL,MTRK.AS,NL,ticker,MOTORK PLC,MotorK plc,Technology,Software - Application,Italy,Milan,EUR,EQUITY,117985032.0,306.0,https://www.motork.io,
NAI.NL,NAI.AS,NL,ticker,NEW AMSTERDAM INVEST N.V. ORDIN,New Amsterdam Invest N.V.,Real Estate,Real Estate Services,Netherlands,Amsterdam,EUR,EQUITY,45864848.0,4.0,https://www.newamsterdaminvest.nl,
NAITR.NL,NAITR.AS,NL,ticker,,New Amsterdam Invest N.V.,,,Netherlands,Amsterdam,EUR,EQUITY,,4.0,https://www.newamsterdaminvest.nl,
NBZ.NL,NBZ.AS,NL,ticker,NBZ.AS,Nederlandse Beleggingsmaatschappij Voor Zeeschepen BV,,,,,EUR,MUTUALFUND,,,,
NEDAP.NL,NEDAP.AS,NL,ticker,NEDAP,Nedap N.V.,Technology,Information Technology Services,Netherlands,Groenlo,EUR,EQUITY,628672448.0,1055.0,https://nedap.com,
NEDSE.NL,NEDSE.AS,NL,ticker,MKB Nedsense N.V.,MKB Nedsense N.V.,Financial Services,Asset Management,Netherlands,Bussum,EUR,EQUITY,8000000.0,40.0,https://www.nedsense.nl,
NN.NL,NN.AS,NL,ticker,NN GROUP,NN Group N.V.,Financial Services,Insurance - Diversified,Netherlands,The Hague,EUR,EQUITY,20832657408.0,13393.0,https://www.nn-group.com,
NNDF.NL,NNDF.AS,NL,ticker,NN Paraplufonds 1 N.V.,NN Paraplufonds 1 N.V. - NN Dutch Fund,,,,,EUR,MUTUALFUND,,,,
NNDM1.NL,NNDM1.AS,NL,ticker,NN Paraplufonds 2 N.V.,NN Dynamic Mix Fund I,,,,,EUR,MUTUALFUND,,,,
NNDM2.NL,NNDM2.AS,NL,ticker,NN Dynamic Mix Fund II,NN Dynamic Mix Fund II - P,,,,,EUR,MUTUALFUND,,,,
NNDM3.NL,NNDM3.AS,NL,ticker,NN Dynamic Mix Fund III,NN Dynamic Mix Fund III,,,,,EUR,MUTUALFUND,,,,
NNDM4.NL,NNDM4.AS,NL,ticker,NN Paraplufonds 2 N.V.,NN Dynamic Mix Fund IV,,,,,EUR,MUTUALFUND,,,,
NNDM5.NL,NNDM5.AS,NL,ticker,NN Dynamic Mix Fund V,NN Dynamic Mix Fund V,,,,,EUR,MUTUALFUND,,,,
NNDZA.NL,NNDZA.AS,NL,ticker,NN Paraplufonds 1 N.V.,NN Duurzaam Aandelen Fonds - P,,,,,EUR,MUTUALFUND,,,,
NNED.NL,NNED.AS,NL,ticker,NN Europees Deelnemingen Fonds ,NN Paraplufonds 1 N.V. - NN Europees Deelnemingen Fonds,,,,,EUR,MUTUALFUND,,,,
NNEEF.NL,NNEEF.AS,NL,ticker,NN Paraplufonds 1 N.V. - NN Eme,NN Emerging Europe Fund,,,,,EUR,MUTUALFUND,,,,
NNEOF.NL,NNEOF.AS,NL,ticker,NN Paraplufonds 4 N.V.,NN Euro Obligatie Fonds P,,,,,EUR,MUTUALFUND,,,,
NNESC.NL,NNESC.AS,NL,ticker,NN Paraplufonds 1 N.V.,NN Paraplufonds 1 N.V. - NN Europe Small Caps Fund,,,,,EUR,MUTUALFUND,,,,
NNEUF.NL,NNEUF.AS,NL,ticker,NN Paraplufonds 1 N.V.,NN Europe Fund - P,,,,,EUR,MUTUALFUND,,,,
NNGLF.NL,NNGLF.AS,NL,ticker,NN Global Fund,NN Global Fund - P,,,,,EUR,MUTUALFUND,,,,
NNGLO.NL,NNGLO.AS,NL,ticker,NN Paraplufonds 4 N.V.,NN Global Obligatie Fonds,,,,,EUR,MUTUALFUND,,,,
NNGLR.NL,NNGLR.AS,NL,ticker,NN Paraplufonds 1 N.V.,NN Global Real Estate Fund - P,,,,,EUR,MUTUALFUND,,,,
NNGOF.NL,NNGOF.AS,NL,ticker,NN Paraplufonds 1 N.V.,NN Paraplufonds 1 N.V. - NN Global Sustainable Opportunities Fund,,,,,EUR,MUTUALFUND,,,,
NNHDA.NL,NNHDA.AS,NL,ticker,NN Paraplufonds 1 N.V.,NN Hoog Dividend Aandelen Fonds - P,,,,,EUR,MUTUALFUND,,,,
NNHDO.NL,NNHDO.AS,NL,ticker,NN Paraplufonds 3 N.V.,NN Hoog Dividend Obligatie Fonds P,,,,,EUR,MUTUALFUND,,,,
NNJPF.NL,NNJPF.AS,NL,ticker,NN Paraplufonds 1 N.V.,NN Japan Fund - P,,,,,EUR,MUTUALFUND,,,,
NNLF.NL,NNLF.AS,NL,ticker,NN Paraplufonds 4 N.V.,NN Lion Fund,,,,,EUR,MUTUALFUND,,,,
NNNA.NL,NNNA.AS,NL,ticker,NN Paraplufonds 1 N.V.,NN North America Fund - P,,,,,EUR,MUTUALFUND,,,,
NNPDF.NL,NNPDF.AS,NL,ticker,NN Paraplufonds 1 N.V.,NN Paraplufonds 1 N.V. - NN Premium Dividend Fund,,,,,EUR,MUTUALFUND,,,,
NRP.NL,NRP.AS,NL,ticker,NEPI ROCKCASTLE N.V.,NEPI Rockcastle N.V.,Real Estate,Real Estate - Diversified,Netherlands,Amsterdam,EUR,EQUITY,5552251392.0,676.0,https://www.nepirockcastle.com,
NSE.NL,NSE.AS,NL,ticker,New Sources Energy N.V.,New Sources Energy N.V.,Utilities,Utilities - Renewable,Netherlands,Amsterdam,EUR,EQUITY,5207363.0,,https://www.newsources.energy,
NSI.NL,NSI.AS,NL,ticker,NSI N.V.,NSI N.V.,Real Estate,REIT - Office,Netherlands,Amsterdam,EUR,EQUITY,320923808.0,63.0,https://www.nsi.nl,
NXFIL.NL,NXFIL.AS,NL,ticker,NX FILTRATION N.V.,NX Filtration N.V.,Industrials,Pollution & Treatment Controls,Netherlands,Hengelo,EUR,EQUITY,188675728.0,53.0,https://www.nxfiltration.com,
OBAM.NL,OBAM.AS,NL,ticker,OBAM N.V.,BNP Paribas Obam NV,,,,,EUR,MUTUALFUND,,,,
OCI.NL,OCI.AS,NL,ticker,OCI N.V.,OCI N.V.,Basic Materials,Specialty Chemicals,Netherlands,Amsterdam,EUR,EQUITY,855692544.0,761.0,https://oci-global.com,
OPEMF.NL,OPEMF.AS,NL,ticker,Optimix Emerging Markets Fund,Optimix Emerging Markets Fund,,,,,EUR,MUTUALFUND,,,,
OPERF.NL,OPERF.AS,NL,ticker,OPTIMIX EURORENTE FD G,Optimix EuroRente Fonds,,,,,EUR,MUTUALFUND,,,,
OPTIN.NL,OPTIN.AS,NL,ticker,Optimix Income Fund,Optimix Income Fund,,,,,EUR,MUTUALFUND,,,,
OPTMF.NL,OPTMF.AS,NL,ticker,Optimix Mix Fund,Optimix Mix Fund,,,,,EUR,MUTUALFUND,,,,
OPWAF.NL,OPWAF.AS,NL,ticker,OPTIMIX WERELD AANDELEN FD B,Optimix Wereld Aandelen Fonds,,,,,EUR,MUTUALFUND,,,,
PHARM.NL,PHARM.AS,NL,ticker,PHARMING GROUP,Pharming Group N.V.,Healthcare,Biotechnology,Netherlands,Leiden,EUR,EQUITY,779702528.0,407.0,https://www.pharming.com,
PHIA.NL,PHIA.AS,NL,ticker,KON.PHILIPS N.V.,Koninklijke Philips N.V.,Healthcare,Medical Devices,Netherlands,Amsterdam,EUR,EQUITY,20469954560.0,64317.0,https://www.philips.com,
PNL.NL,PNL.AS,NL,ticker,POSTNL,PostNL N.V.,Industrials,Integrated Freight & Logistics,Netherlands,The Hague,EUR,EQUITY,454251808.0,31531.0,https://www.postnl.nl,
PORF.NL,PORF.AS,NL,ticker,KONINKLIJKE PORCELEYNE FLES,"B.V. Delftsch Aardewerkfabriek ""De Porceleyne Fles Anno 1653""",Consumer Defensive,Household & Personal Products,Netherlands,Delft,EUR,EQUITY,12963288.0,67.0,https://www.royaldelft.com,
PPLA.NL,PPLA.AS,NL,ticker,,PPLA Participations Ltd.,Financial Services,Asset Management,Brazil,Sao Paulo,EUR,EQUITY,,,https://ir.pplaparticipations.com,
PPLAA.NL,PPLAA.AS,NL,ticker,,PPLA Participations Ltd.,Financial Services,Asset Management,Brazil,Sao Paulo,EUR,EQUITY,844399.0,,https://ir.pplaparticipations.com,
PPLAB.NL,PPLAB.AS,NL,ticker,,PPLA Participations Ltd.,Financial Services,Asset Management,Brazil,Sao Paulo,EUR,EQUITY,844399.0,,https://ir.pplaparticipations.com,
PREVA.NL,PREVA.AS,NL,ticker,Value8 cumulatief financierings,Value8 N.V.,Financial Services,Asset Management,Netherlands,Bussum,EUR,EQUITY,,2009.0,https://www.value8.com,
PRX.NL,PRX.AS,NL,ticker,PROSUS,Prosus N.V.,Consumer Cyclical,Internet Retail,Netherlands,Amsterdam,EUR,EQUITY,81512488960.0,41998.0,https://www.prosus.com,
PSH.NL,PSH.AS,NL,ticker,"Pershing Square Holdings Ord"",",Pershing Square Holdings Ord,,,,,USD,MUTUALFUND,9669994496.0,,,
RAFRI.NL,RAFRI.AS,NL,ticker,RAFRI.AS,Robeco Afrika Fonds – EUR E,,,,,EUR,MUTUALFUND,,,,
RAND.NL,RAND.AS,NL,ticker,Randstad N.V.,Randstad N.V.,Industrials,Staffing & Employment Services,Netherlands,Diemen,EUR,EQUITY,6479392768.0,38000.0,https://www.randstad.com,
REINA.NL,REINA.AS,NL,ticker,REINET INVESTMENTS,Reinet Investments S.C.A.,Financial Services,Asset Management,Luxembourg,Luxembourg,EUR,EQUITY,4403956224.0,,https://www.reinet.com,
REN.NL,REN.AS,NL,ticker,RELX,RELX PLC,Industrials,Specialty Business Services,United Kingdom,London,EUR,EQUITY,56943591424.0,37000.0,https://www.relx.com,
ROBA.NL,ROBA.AS,NL,ticker,Robeco Global Stars Equities Fu,Robeco Global Stars Equities EUR E,,,,,EUR,MUTUALFUND,,,,
ROBB.NL,ROBB.AS,NL,ticker,ROBB.AS,Robeco Global Stars Equities EUR G,,,,,EUR,MUTUALFUND,,,,
ROBC.NL,ROBC.AS,NL,ticker,Robeco US Conservative High Div,Robeco US Cnsrv High Div Eqs N.V. EUR G,,,,,EUR,MUTUALFUND,,,,
ROBF.NL,ROBF.AS,NL,ticker,ROBF.AS,Robeco Afrika Fonds - EUR G,,,,,EUR,MUTUALFUND,,,,
ROCO.NL,ROCO.AS,NL,ticker,Robeco QI Global Developed Cons,Robeco QI Global Developed Cnsrv Eqs G €,,,,,EUR,MUTUALFUND,,,,
ROLA.NL,ROLA.AS,NL,ticker,Rolinco - EUR E,Rolinco N.V. - EUR E,,,,,EUR,MUTUALFUND,,,,
ROLG.NL,ROLG.AS,NL,ticker,ROLG.AS,Rolinco N.V. - EUR G,,,,,EUR,MUTUALFUND,,,,
ROLPR.NL,ROLPR.AS,NL,ticker,ROLINCO CUMPREF,Rolinco NV,,,,,EUR,MUTUALFUND,,,,
ROMF.NL,ROMF.AS,NL,ticker,ROMF.AS,Robeco QI Global Active Eqs G €,,,,,EUR,MUTUALFUND,,,,
ROQI.NL,ROQI.AS,NL,ticker,ROQI.AS,Robeco QI Glb Dev Enh Index Eqs Fd EUR G,,,,,EUR,MUTUALFUND,,,,
RORA.NL,RORA.AS,NL,ticker,ROBECO GLOBAL TOTAL RETURN BOND,Robeco Global Total Return Bond Fund,,,,,EUR,MUTUALFUND,,,,
SAMD.NL,SAMD.AS,NL,ticker,Leverage Shares -1x Advanced Mi,Leverage Shares -1x Advcd Mcr Dvcs ETP Securities,,,,,EUR,ETF,,,,
SAMZ.NL,SAMZ.AS,NL,ticker,Leverage Shares -1x Amazon ETP ,Leverage Shares -1x Amazon ETP Scs,,,,,EUR,ETF,,,,
SAPL.NL,SAPL.AS,NL,ticker,Leverage Shares -1x Apple ETP S,Leverage Shares -1x Apple ETP Securities,,,,,EUR,ETF,,,,
SBA.NL,BAS.L,NL,isin,LEVERAGE SHARES PUBLIC LIMITED ,Leverage Shares -1x Short Boeing ETP Securities,,,,,USD,ETF,,,,XS2297551454
