debs_symbol,yahoo_ticker,exchange,status,shortName,longName,sector,industry,country,city,currency,quoteType,marketCap,fullTimeEmployees,website,isin_yf
A1W6RN.ETR,0P0000UF71.F,ETR,ok_isin,0P0000UF71.F,BlackRock ICS Euro Liq Prem Acc EUR,,,,,EUR,MUTUALFUND,,,,IE00B3ZJFC95
A1TNWJ.ETR,MPCK.DE,ETR,ok_isin,MPC MUENCH.PET.CAP.,MPC Münchmeyer Petersen Capital AG,Financial Services,Asset Management,Germany,Hamburg,EUR,EQUITY,182587136,280,https://www.mpc-capital.com,DE000A1TNWJ4
A1W90H.ETR,,ETR,isin_not_found,,,,,,,,,,,,US00165C1045
A1X214.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X2145
A1W97M.ETR,AAL,ETR,ok_isin,"American Airlines Group, Inc.",American Airlines Group Inc.,Industrials,Airlines,United States,Fort Worth,USD,EQUITY,9896450048,143400,https://www.aa.com,US02376R1023
A1W9NS.ETR,,ETR,isin_not_found,,,,,,,,,,,,FI4000106299
A1WY6X.ETR,COTY,ETR,ok_isin,Coty Inc.,Coty Inc.,Consumer Defensive,Household & Personal Products,United States,New York,USD,EQUITY,2394868736,11636,https://www.coty.com,US2220702037
A1X215.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X2152
A1X225.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X2251
A1X226.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X2269
A1X2V6.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X2V69
A1X227.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X2277
A1X22A.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X22A4
A1X2V7.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X2V77
A1X2VP.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X2VP6
A1X2VQ.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X2VQ4
A1X2VS.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X2VS0
A1X2W6.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X2W68
A1X2VR.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X2VR2
A1X2VU.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X2VU6
A1X2WD.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X2WD0
A1X2XJ.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X2XJ5
A1X2XK.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X2XK3
A1X2WE.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X2WE8
A1X2XH.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X2XH9
A1X2YV.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X2YV8
A1X2YJ.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X2YJ3
A1X2XP.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X2XP2
A1X2YK.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X2YK1
A1X2XQ.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X2XQ0
A1X2YL.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X2YL9
A1X3W0.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A1X3W00
A1X3WX.ETR,ERWE.DE,ETR,ok_isin,ERWE Immobilien AG            I,ERWE Immobilien AG,Real Estate,Real Estate - Development,Germany,Frankfurt am Main,EUR,EQUITY,6288108,31,https://www.erwe-ag.com,DE000A1X3WX6
A1X3YY.ETR,BST.F,ETR,ok_isin,BASTEI LUEBBE AG  O.N.,Bastei Lübbe AG,Communication Services,Publishing,Germany,Cologne,EUR,EQUITY,85937312,351,https://bastei-luebbe.de,DE000A1X3YY0
A1X3X3.ETR,WCMK.HM,ETR,ok_isin,WCM Beteil.u.Grundbesitz AG   I,WCM Beteiligungs- und Grundbesitz-AG,Real Estate,Real Estate Services,Germany,Berlin,EUR,EQUITY,272373856,,https://www.wcm.de,DE000A1X3X33
A1X3XX.ETR,BRNK.DE,ETR,ok_isin,BRANICKS Group AG             N,Branicks Group AG,Real Estate,Real Estate Services,Germany,Frankfurt am Main,EUR,EQUITY,81894200,310,https://www.branicks.com,DE000A1X3XX4
A1XFVG.ETR,PAYC,ETR,ok_isin,"Paycom Software, Inc.","Paycom Software, Inc.",Technology,Software - Application,United States,Oklahoma City,USD,EQUITY,7054679552,5770,https://www.paycom.com,US70432V1026
A1XA83.ETR,VOD.L,ETR,ok_isin,VODAFONE GROUP PLC ORD USD0.20 ,Vodafone Group Public Limited Company,Communication Services,Telecom Services,United Kingdom,Newbury,GBp,EQUITY,27989995520,91128,https://www.vodafone.com,GB00BH4HKS39
A1YC99.ETR,PU11.F,ETR,ok_isin,The Social Chain AG           N,The Social Chain AG,Communication Services,Internet Content & Information,Germany,Berlin,EUR,EQUITY,68118,657,https://www.socialchain.de,DE000A1YC996
A1YC91.ETR,FC9.DE,ETR,ok_isin,FCR Immobilien AG             N,FCR Immobilien AG,Real Estate,Real Estate Services,Germany,Pullach,EUR,EQUITY,110549064,39,https://fcr-immobilien.de,DE000A1YC913
A1XE7G.ETR,GPRO,ETR,ok_isin,"GoPro, Inc.","GoPro, Inc.",Technology,Consumer Electronics,United States,San Mateo,USD,EQUITY,119368000,636,https://www.gopro.com,US38268T1034
A1XFG9.ETR,FIVN,ETR,ok_isin,"Five9, Inc.","Five9, Inc.",Technology,Software - Infrastructure,United States,San Ramon,USD,EQUITY,1956209792,2910,https://www.five9.com,US3383071012
A1XDTV.ETR,QURE,ETR,ok_isin,uniQure N.V.,uniQure N.V.,Healthcare,Biotechnology,Netherlands,Amsterdam,USD,EQUITY,2627101696,221,https://www.uniqure.com,NL0010696654
A1YDAZ.ETR,SD1.HM,ETR,ok_isin,Clean Logistics SE            N,Clean Logistics SE,Consumer Cyclical,Auto Parts,Germany,Hamburg,EUR,EQUITY,59199,97,https://cleanlogistics.de,DE000A1YDAZ7
A1XA8R.ETR,NOVO-B.CO,ETR,ok_isin,Novo Nordisk B A/S,Novo Nordisk A/S,Healthcare,Drug Manufacturers - General,Denmark,Bagsvaerd,DKK,EQUITY,1449497329664,67900,https://www.novonordisk.com,DK0060534915
A25429.ETR,IPOK.F,ETR,ok_isin,SQD.AI Strategies AG          I,Heidelberger Beteiligungsholding AG,Financial Services,Asset Management,Germany,Heidelberg,EUR,EQUITY,30319030,,https://heidelberger-beteiligungsholding.de/investor-relations,DE000A254294
A254W5.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A254W52
A25421.ETR,ISHA.DE,ETR,ok_isin,INTERSHOP Communications AG   I,INTERSHOP Communications Aktiengesellschaft,Technology,Software - Application,Germany,Jena,EUR,EQUITY,34786052,222,https://www.intershop.com,DE000A254211
A255F1.ETR,DE000A255F11.SG,ETR,ok_isin,Friedrich Vorwerk Group SE,,,,,,EUR,EQUITY,,,,DE000A255F11
A255G0.ETR,H2O.F,ETR,ok_isin,Enapter AG                    I,Enapter AG,Industrials,Specialty Industrial Machinery,Germany,Hamburg,EUR,EQUITY,33034078,193,https://www.enapterag.de,DE000A255G02
A289V0.ETR,93M1.F,ETR,ok_isin,MPH Health Care AG            I,MPH Health Care AG,Financial Services,Asset Management,Germany,Berlin,EUR,EQUITY,101040664,2,https://www.mph-ag.de,DE000A289V03
A255G3.ETR,,ETR,isin_not_found,,,,,,,,,,,,DE000A255G36
A289B0.ETR,TLIK.F,ETR,ok_isin,Arzneiwerk AG VIDA            I,Arzneiwerk AG VIDA,Healthcare,Medical Distribution,Germany,Berlin,EUR,EQUITY,1489801,1,https://www.arzneiwerk.ag,DE000A289B07
A28890.ETR,COP.HM,ETR,ok_isin,CompuGroup Medical SE &Co.KGaAN,CompuGroup Medical SE & Co. KGaA,,,Germany,Koblenz,EUR,EQUITY,,8700,https://www.cgm.com,DE000A288904
A2AA20.ETR,DFTK.DE,ETR,ok_isin,DF Deutsche Forfait AG        N,DF Deutsche Forfait AG,Financial Services,Capital Markets,Germany,Cologne,EUR,EQUITY,19019974,64,https://dfag.de,DE000A2AA204
A289VV.ETR,HAEK.HM,ETR,ok_isin,HAEMATO AG                    I,HAEMATO AG,Healthcare,Drug Manufacturers - Specialty & Generic,Germany,Schönefeld,EUR,EQUITY,67577336,76,https://www.haemato.ag,DE000A289VV1
A2ACKK.ETR,RACE.MI,ETR,ok_isin,FERRARI,Ferrari N.V.,Consumer Cyclical,Auto Manufacturers,Italy,Maranello,EUR,EQUITY,58955538432,5740,https://www.ferrari.com,NL0011585146
A2AAA7.ETR,T3T1.DE,ETR,ok_isin,SEVEN PRINCIPLES AG           I,Seven Principles AG,Technology,Information Technology Services,Germany,Cologne,EUR,EQUITY,18023770,333,https://www.7p-group.com,DE000A2AAA75
A2AF0E.ETR,XRAY,ETR,ok_isin,DENTSPLY SIRONA Inc.,DENTSPLY SIRONA Inc.,Healthcare,Medical Instruments & Supplies,United States,Charlotte,USD,EQUITY,2608253696,14000,https://www.dentsplysirona.com,US24906P1093
A2AAE2.ETR,CY1K.F,ETR,ok_isin,SBF AG                        I,SBF AG,Industrials,Railroads,Germany,Leipzig,EUR,EQUITY,29410480,312,https://www.sbf-ag.com,DE000A2AAE22
A2AF8T.ETR,UA,ETR,ok_isin,"Under Armour, Inc.","Under Armour, Inc.",Consumer Cyclical,Apparel Manufacturing,United States,Baltimore,USD,EQUITY,2954431488,6200,https://www.underarmour.com,US9043112062
A2AJX9.ETR,CHTR,ETR,ok_isin,"Charter Communications, Inc.","Charter Communications, Inc.",Communication Services,Telecom Services,United States,Stamford,USD,EQUITY,17738065920,91900,https://corporate.charter.com,US16119P1084
A2AJ68.ETR,COPN.SW,ETR,ok_isin,COSMO N,Cosmo N.V.,Healthcare,Drug Manufacturers - General,Ireland,Dublin,CHF,EQUITY,1096753536,324,https://www.cosmohealthconfidence.com,NL0011832936
A2AJ0F.ETR,FTV,ETR,ok_isin,Fortive Corporation,Fortive Corporation,Technology,Scientific & Technical Instruments,United States,Everett,USD,EQUITY,19181854720,10000,https://www.fortive.com,US34959J1088
A2AHZ7.ETR,SPGI,ETR,ok_isin,S&P Global Inc.,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges,United States,New York,USD,EQUITY,130189672448,44500,https://www.spglobal.com,US78409V1044
A2AHZA.ETR,,ETR,isin_not_found,,,,,,,,,,,,SE0008294334
A2AJTS.ETR,ITT,ETR,ok_isin,ITT Inc.,ITT Inc.,Industrials,Specialty Industrial Machinery,United States,Stamford,USD,EQUITY,17770317824,11600,https://www.itt.com,US45073V1089
